,Endothelial Cells,Cardiac Muscle Cells,Hepatocyte,Smooth Muscle Cells,Cardiac Fibroblast,Macrophages
IPO7P2,0,0.00555170020818876,0.00140200042199169,0,0,0
MIR2276,0,0,0,0,0,0
SPATA13-AS1,0,0,0,0,0.0017617255449295,0
C1QTNF9,0.700474626709328,3.58172500406513e-05,0,0,0.0384423294067383,0.135135135135135
C1QTNF9-AS1,0,0,0,0,0,0
NUS1P3,0,0,0.00679683553942636,0,0,0
LINC00566,0,0,0,0,0,0
CYCSP33,0,0,0,0,0,0
TPTE2P6,0.0053877370218846,0.00138792505204719,0.00918273645546373,0,0,0
PARP4,0.40739603973331,0.195123449271955,0.253990800009614,0.0658707695232855,0.296441334843636,0.504199727413219
PSPC1P2,0,0,0,0,0,0
ATP12A,0,0.000634698384673458,0.0183654729109275,0,0,0.00122253616919389
RNY1P7,0,0,0,0,0,0
RPL26P34,0,0,0,0,0,0
IRX1P1,0,0,0,0,0,0
ANKRD20A10P,0,0,0,0,0,0
RNF17,0.000144125093438612,0.00138792505204719,0.0020131265712069,0,0.00526063108444214,0.135135135135135
CENPJ,0.192856765556626,0.179007765743817,0.439910627012137,0.277378511858416,0.169375930786133,0.219168502535369
TPTE2P1,0.0519106476394701,0.0915125623500488,0.114782455101048,0.045045045045045,0.04,0
SLC25A15P3,0.000376374368148718,0,0,0,0,0
RPL34P27,0.0375613497867202,0.0477459366351242,0.0626049282369644,0.000985072875345076,0.11988867174089,0.163587762697323
LSP1P1,0,0,0,0,0,0
PABPC3,0.00261175334733154,0.0100986209764591,0.0309418123095708,0.0243952968367585,0.0227338018417358,0.0158861573483493
AMER2,0,0,0.0371637244882443,0,0,0.135135135135135
LINC00463,0,0,0,0,0,0
LINC01053,0.00375234521575985,0,0,0,0,0
LINC01076,0,0,0,0,0,0
RPL23AP69,0,0.000708000003091996,0,0,0,0
MTMR6,0.622933923730218,0.369908266777714,0.318484666850503,0.542338231662372,0.439238576591015,0.370055915636791
NUP58,0.350661171572265,0.632410806628419,0.62224355831236,0.520272863911347,0.304231528706849,0.192064231211269
ELOBP1,0.00985614811725509,0.00504087361091545,0.0167365571136755,0.0173150037860011,0.0146715638637543,0
ATP8A2,0.0073032897643703,0.0616521255246969,0.0793454518714446,0.000307116691056673,0.0296253795623779,0.259759954504065
RNU6-78P,0,0,0,0,0,0
RN7SL741P,0,0,0,0,0,0
RNY1P3,0,0,0,0,0,0
SHISA2,0,0.303036591933884,0.859930575879152,0,0,0
LINC00415,0,0,0.00918273645546373,0,0,0
ATP8A2P3,0,0.00138792505204719,0,0,0,0
PRUNEP1,0,0.00138792505204719,0,0,0,0
RNF6,0.503151650582816,0.478586316194533,0.474043774730684,0.360548892268189,0.233132383301854,0.263930528550535
THAP12P6,0,0,0,0,0,0
CDK8,0.179099444511013,0.675076546022083,0.508663582435105,0.114001271960972,0.250426609992981,0.214306373853941
RF02271-25,0,0,0,0,0,0
WASF3,0.119138246495102,0.685343186095057,0.65575496062869,0.351382466049882,0.940283440589905,0
RPS3AP44,0.000585270803037325,0.066637004685435,0.0676802865291977,0.0529761491595088,0.0469736140966415,0.0090423980476083
WASF3-AS1,0.0112570356472795,0.0200238307261947,0.0913466934330207,0,0.000985290706157684,0.135135135135135
GPR12,0.161284707232219,0,0.00109740251570913,0,0.000484024733304977,0.139751341697332
FGFR1OP2P1,0,0,0,0,0,0.085831661482115
RPS21P8,0,0,0,0,0,0
RPS20P32,0,0.00138792505204719,0,0,0,0
USP12,0.437969009793498,0.218780861874573,0.372119739285651,0.408345423563308,0.336090927124023,0.306780028987575
USP12-AS1,0,0,0.0101900634905742,0,0,0
USP12-AS2,0.00375234521575985,0.00947864487467335,0,0,0,0
LINC02340,0.00375234521575985,0.00498340210924539,0.0183654729109275,0,0,0
LINC00412,0,0.00971547536433033,0.00918273645546373,0,0,0
RPL21,2.29923157607525,3.00414947684154,3.09870476933937,1.86491097801843,2.10728468352556,2.26185008239102
SNORD102,0,0,0,0,0,0
SNORA27,0,0,0,0,0,0
RASL11A,0.066836819192482,0.0153810904474411,0.130113914157405,1.4931404912794,0.470699147462845,0.0547953360789531
RNU6-70P,0,0,0,0,0,0
LINC01079,0,0,0,0,0,0.135135135135135
RNY1P1,0,0,0,0,0,0
GTF3A,0.474312507055043,0.980903731142788,0.991155248891333,0.2220216817684,0.444681638494134,0.984241055475699
MTIF3,0.935550992252868,1.00839235590284,0.994313634186299,1.16591973307433,0.472002329412848,0.39902252442128
RNU6-63P,0,0,0,0,0,0
LNX2,0.383488674600229,0.244249474385974,0.319457322714852,0.0215351431219427,0.0894767446517944,0
POLR1D,0.658607248734424,0.982345489269325,1.2346168501017,0.603792962928613,0.641516871035099,0.784977803761895
NPM1P4,0,0,0.00154732453702676,0,0,0
GSX1,0,0,0,0,0,0
PLUT,0,0,0,0,0,0
RNU6-73P,0,0,0,0,0,0
PDX1,0,0,0.0671321003671301,0,0,0
ATP5F1EP2,0.00716192303522443,0.00541004362328031,0.0653756972542588,0.00817519520317112,0.0226479735970497,0.211453413842498
LINC00543,0,0.00350026521808484,0.0317973327592932,0,0,0
CDX2,0.0075046904315197,0.000663460632896026,0.192078409882397,0,0,0.0694140163627831
URAD,0,0,0.0225755005828605,0,0,0
RN7SL272P,0,0,0,0.00787791421821525,0,0
FLT3,0,0,0.00260861859724432,0.000110123533050756,0.000263033449649811,0.0728001787855818
KATNBL1P1,0,0,0,0,0,0.135135135135135
CHCHD2P8,0.000781462362514875,0,0.0013659652818552,0.00316793156099749,0.0119320480823517,0
PAN3-AS1,0.0804199970238204,0.218090953370252,0.112359200408417,0.0900900900900901,0.04,0.0128117461462279
PAN3,0.370329121591988,0.21143186395984,0.431438329736501,0.542402339914629,0.579969324409962,0.46487966215087
EEF1A1P3,0.0386366558511083,0.0400722283774329,0.08392276306345,0.180895366378733,0.14923762512207,0.135930378694792
RNU6-82P,0.00375234521575985,0,0,0,0,0
FLT1,5.22129625851047,0.0218778229239064,0.187877583612506,0.853301714367426,0.05971071434021,0.370394799757648
EIF4A1P7,0.00884849627067179,0.0336711327434827,0.0586170307313553,0,0.0088789057135582,0.00696695595979691
RF00019-518,0,0,0,0,0,0
POMP,2.21977164584368,2.25687861089323,2.41386733353959,1.68962955575537,1.06167150217295,1.15539026260376
SLC46A3,0.306688386459064,0.236452756835552,0.0421663475375968,0.227826811171867,0.683819154500961,0.175156572581948
RNU6-53P,0.000572698916995279,0,0,0,0,0
CYP51A1P2,0.00731088694667279,0.0420933544677136,0.022155465282794,0,0,0.135135135135135
POM121L13P,0,0,0,0,0,0
MTUS2,3.00854416546634e-05,3.84050695127617,0.315243310726926,0,0,0.617793521365604
MTUS2-AS2,0,0,0.00918273645546373,0,0,0
GAPDHP69,0.00375234521575985,0.0327532069373677,0.0183654729109275,0,0,0
MTUS2-AS1,0,0.0163810797485521,0,0,0,0.135135135135135
SLC7A1,0.0954519698616488,0.435947536210233,0.610967253996752,0.0342108859672203,0.0477623805999756,0.175428361506075
UBL3,0.754876094101448,0.443057975215394,0.663614586067512,0.436075984357714,0.609231680698693,0.331111247475083
RF00017-91,0,0,0,0,0,0
TIMM8BP1,0,0,0.00918273645546373,0,0,0
LINC00297,0,0,0,0,0,0
LINC00572,0,0,0,0,0,0
LINC00544,0,0,0,0,0,0.135135135135135
LINC00365,0,0.000873432913892059,0,0,0,0
LINC00384,0.000484750664480184,0.00138792505204719,0.00837796543364792,0,0,0.135135135135135
LINC00385,0,0,0,0,0,0
KATNAL1,0.437176477521183,0.404285797792164,0.222635302189789,0.457531955982517,0.569788365587592,0.408303529930276
RNU6-64P,0.00261180655817601,0.00138792505204719,0,0,0,0
PRDX2P1,0.000177592564702705,4.86961633773581e-05,0,0,0.0099358628988266,0
LINC00427,0,0.00138792505204719,0,0,0,0
LINC00426,0.00213523758208383,0.00178466412360928,2.52204239915772e-05,0,0,0.00138722158767082
LINC01058,0,0,0,0,0,0
UBE2L5,0.011250001524783,0.00463759489021394,0,0,0.000465770602226257,0
HMGB1,2.46947327722528,2.29355304995649,2.81875292477228,2.0618993862121,1.9910513978377,1.84344688621727
RBM22P2,0.0246525617746206,0.0639941576700257,0.0552838293371997,0,0,0
MFAP1P1,0,0.0428327039907907,0.0148135100733369,0,0,0
PTPN2P2,0.0040919307808044,0.00416377515614157,0.00914512630774408,0,0.00295998078584671,0
USPL1,0.384688542584765,0.317248224901872,0.2907752786704,0.263098024033211,0.123787031710148,0.287680564699946
RF00017-92,0,0,0,0,0,0
ALOX5AP,0.00849399079077687,0.00240177382081023,0.0180599148307403,0,0,0.712584216046978
LINC00398,0,0,0,0,0,0
TEX26-AS1,0,0,0.00273232442507293,0,0.0414189155101776,0
LINC00545,0,0.0231835991371679,0.0429751524912096,0,0.04,0
MEDAG,0.0407089919410995,0.00034367831360541,0.0136559328100241,0.0195940378549937,0.636705010667443,0
TEX26,0,0,0.0240481547853944,0,0.0717280139923096,0
LINC01066,0,0,0,0,0,0
WDR95P,0.000130336168335705,0,0.000585010721663798,0,0,0
HSPH1,0.531658294998585,0.704803069427061,0.680282549636697,0.112501218738789,0.268190102279186,0.437855350772372
B3GLCT,0.126431856962798,0.198093802952915,0.271672564227719,0.216200841439737,0.0965545749664307,0.206214037220422
ANKRD26P4,0.0079612822291104,0.00264853345776994,0,0,0,0.135135135135135
RXFP2,0.000124035856737205,0.000134724829446765,0.000958894457260987,0,0,0
FRY,1.84802843533652,0.0753921321971312,0.118622736521305,1.6951673959491,0.236220970667899,0.323789272155311
EEF1DP3,0,0,0,0,0,0
RF00017-93,0.0150093808630394,0.00291426454791586,0.0153420115962173,0.0832870328748548,0,0
FRY-AS1,0.0112570356472795,0.0106617304122258,0.0381709712705446,0,0.04,0.135135135135135
ZAR1L,0,0.00416377515614157,0.000597693320257714,0,0,0
BRCA2,0.0494293411638008,0.120806983392492,0.561474271187058,0.000259262853646064,0,0.587024931972091
IFIT1P1,0,0.00379113985547417,0.0198966755135767,0,0,0
N4BP2L1,0.622222877326325,0.0296775746850153,0.121829939535772,0.637966176411053,0.843640058897436,0.395440814261501
RF00190,0,0,0,0,0,0
N4BP2L2,1.54580776140663,0.853560796566178,1.16096144080627,2.14120876723649,1.66716422516108,0.850449395038792
ATP8A2P2,0.00375234521575985,0.00807458161480471,0,0,0,0
N4BP2L2-IT2,0.12957574932034,0.0782658480257727,0.0861948171922983,0.114632181219153,0.117132408440113,0
PDS5B,1.04129799314658,0.680468772865682,0.661158290454781,0.54585551638324,0.602809751681983,0.293817380392874
RNY1P4,0,0,0,0,0,0
LINC00423,0,0,0,0,0,0
TOMM22P3,0,0,0,0,0,0
KL,1.19068539659746,0.0050707550366499,0.0276841304997877,0.0412879033131642,0.0755013694763184,0
STARD13,1.02070310813066,0.145588034581675,0.0956464688968396,0.942182021635073,0.907858843363821,0.279295846165435
STARD13-IT1,0.00760578493016298,0.00385652882286776,0.00379207661876556,0,0,0
STARD13-AS,0.0175887647254382,0.00187573727429699,0.0105066179025053,0.045045045045045,0.023632698059082,0.135135135135135
LINC02344,0.00380693425268885,0.00277585010409438,0.00912076689104513,0,0,0
RFC3,0.277920476938502,0.332924533792042,1.27153860148867,0.187429288486103,0.238832915306091,0.0972414016723633
RNU5A-4P,0,0,0,0,0,0
VDAC1P12,0,0,0,0,0.00761573886871338,0
RF00402-10,0,0,0,0,0,0
LINC02343,0.000108397409571492,0,0,0,0,0
LINC00457,0,0,0,0,0,0
GAMTP2,0,0,0,0,0,0
RF00017-94,0,0,0,0,0,0
NBEA,0.316636523777727,0.706979081835042,0.23005963676533,0.479711509066391,0.199142475128174,0.218876726119905
SCAND3P1,0,0.0209015183114575,0.026184282574334,0,0,0
PHBP13,0,0.00138792505204719,0.00339466240342546,0,0,0
MAB21L1,0.0386229554439351,0,0.0098770293103543,0,0.0952335643768311,0
LINC00445,0,0,0,0,0,0
DCLK1,0.656857825264922,0.00236155118154702,0.0194813165782897,0.122523817930136,0.646622464239597,0.0832407120111826
SOHLH2,6.92683972739815e-05,0.0484300576341723,0.0183654729109275,0,0,0
CCDC169-SOHLH2,0,0,0,0,0,0
CCDC169,0.00590970842744351,0.185341007191634,0.313885734757773,0,0.0414590849876404,0
RNU6-71P,0,0,0,0,0,0
SPART,0.83062482588063,0.370865937002329,0.499613213470023,0.876518972620771,0.789988266229629,0.370156096143497
SPART-AS1,0,0.0817039945984284,0.113823911813118,0,0.0024122896194458,0
CCNA1,0,0.00200761289417868,0.00929637344962857,0.00148540601000056,0,0
HIST1H2APS6,0,0,0,0,0,0
SERTM1,0,0.0152801103347048,0.0304595134994981,0,0,0.135135135135135
GAPDHP34,0,0,0,0,0,0
TCEAL4P1,0.00375234521575985,0.00138792505204719,0.0275482093663912,0,0,0
ARL2BPP3,0,0,0.000758392094908995,0,0,0
NDE1P2,0,0.00693962526023595,0,0,0,0
RFXAP,0.383468657989216,0.393552118185895,0.384191689521923,0.274356877481615,0.208803231440485,0
SMAD9,1.11975138149387,0.948368961851602,0.551882831354115,1.06012994963844,1.64960823732615,0.0924540516492483
SMAD9-IT1,0.133697386843626,0.143939268862018,0.103760110554726,0.045045045045045,0.04,0
LAMTOR3P1,0,0,0,0,0,0
RPL29P28,0,0,0.00918273645546373,0,0,0
EIF4A1P5,0.000366624166549482,0.00416377515614157,0.00406676240751128,0.00998589477023563,0.0507612100839615,0
ALG5,0.621064446825974,0.575052599609932,1.05258298805881,0.355006832260269,0.551765289604664,0.280492463627377
EXOSC8,0.424085364292252,0.904667645816915,1.41018221928944,0.545054440797718,0.603147081375122,0.472277301388818
SUPT20H,0.536695211828384,0.712513376492619,0.790863314361283,0.648508651802937,0.363370782122016,0.477580991951195
CSNK1A1L,0.000340196753084995,0,0,0,0,0
RN7SKP1,0,0,0,0,0.00696181297302246,0
RPS12P24,0,0,0,0,0,0
LINC01048,0,0,0,0,0,0
LINC00547,0,0,0,0,0,0
POSTN,0.665960089083041,0.0489071961205342,0.159991059129026,0.0178288436150766,0.317292381286621,0.045645394840756
TRPC4,0.0513371261825705,0.0763509969757631,0.127853349767988,0.716830769100705,0.0466138410568237,0
RNA5SP26,0,0,0.00918273645546373,0,0,0
LINC02334,0.0150660423691232,0.0176945107914688,0.203664360843305,0,0,0.135135135135135
HSPD1P9,0.00375234521575985,0.0165998237154535,0.0882263297439169,0,0,0
LINC00571,0.0075046904315197,0.0356454688422304,0.168239031941438,0.045045045045045,0,0.143369469892334
UFM1,1.03917636854441,0.621802600447313,1.21589087334327,0.612394277442683,0.960360773563385,0.622405988944543
LINC00437,0,0.00416377515614157,0.0183654729109275,0,0,0
LINC00366,0,0,0.00748801165704228,0,0,0
PRDX3P3,0.000387883018597429,0,0,0,0,0
FREM2,4.50898891430187e-05,0.917119228556664,1.75668676951481,0.0424664474956624,0,0
RNU6-56P,0.000199460893813486,0,0,0,0,0
FREM2-AS1,0,0.00138792505204719,0,0,0,0
PLA2G12AP2,0,0.00138792505204719,0,0,0,0
ANKRD26P2,0.000350524784252746,0,0,0,0,0
STOML3,0,0.00138792505204719,0,0,0,0
PROSER1,0.339241768625927,0.303976377275805,0.530045575428929,0.0470817905288559,0.173476397395134,0.261266363029544
NHLRC3,0.424991360245234,0.352410807185997,0.536142233728377,0.460388511687786,0.461411245584488,0.460357999278081
NXT1P1,0.00424201964884717,0,0,0,0.04,0
LHFPL6,1.28978520616291,0.274453435641746,0.268737434246214,2.97361297346652,2.38145897708833,0.0600191531954585
COG6,0.32717173364971,0.608592204916072,0.610731438896982,0.287655797090616,0.157339241981506,0
MIR4305,0,0,0,0,0,0
RNY4P14,0,0,0,0,0,0
CDKN2AIPNLP3,0,0,0,0,0,0
AZU1P1,0,0,0,0,0,0
RF00108-2,0,0,0,0,0,0
LINC00598,0.0142398648145722,0.0122159296898772,0.0185963427724917,0,0.115868889808655,0
LINC00332,0,0,0,0,0,0
RPL17P51,0.00375234521575985,0.00277585010409438,0.00918273645546373,0,0,0
RNY3P9,0,0,0,0,0,0
RN7SKP2,0.00375234521575985,0,0,0,0,0
FOXO1,0.658623828734734,0.139650430735576,0.208892046888697,0.158349856113394,0.781741912193596,0.365446640027536
RLIMP1,0.00752969194923512,0,0.0101255054754112,0,0.04,0.135135135135135
MIR320D1,0,0,0,0,0,0
MRPS31,0.567907513853505,0.968431200639272,0.940712320875749,0.585980904531908,0.548564659908414,0.584506998191009
RF00017-95,0.00375234521575985,0.00416377515614157,0,0,0,0
SLC25A15,0.0939976997848244,0.509579376261074,0.542236338250674,0.205960252263525,0.010567400932312,0
MIR621,0,0,0,0,0,0
TPTE2P5,0.0969809925802206,0.0353347197743773,0.038702853896319,0.126782765259614,0.211441061019897,0
CYCSP34,0,0.00277585010409438,0.0040127734069544,0,0,0.135135135135135
SUGT1P3,0.0577636358284481,0.0332906844630827,0.0633377962094912,0.00195531681314245,0.0974942942857742,0
ELF1,0.885928604799353,0.205624233708975,0.399026819993122,0.297901272773743,0.766161621358246,0.665156355580768
RGS17P1,0.0154350131778064,0.0105132796299449,0.0297543721203414,0,0.0638564491271973,0.133596033663363
WBP4,0.564964451070519,0.750197819452332,1.00030124275043,0.725233776209591,0.760158435754478,0.3646647430755
MIR3168,0,0,0,0,0,0
RN7SL597P,0,0,0,0,0,0
KBTBD6,0.391345083674391,0.503691660336204,0.399774364316349,0.203695441151524,0.16539014339447,0.238513282827429
CALM2P3,0.00871296129128275,0.00381124194176308,0.0075492140784846,0.0272754232088725,0.0313701454997063,0.0199997896278227
KBTBD7,0.498366132869576,0.449560597677515,0.42207717274284,0.31371039313239,0.219999133586884,0.157770603089719
MORF4L1P4,0,0,0,0,0,0
MTRF1,0.104395595575922,0.256396078397465,0.321340408699572,0.072580487878473,0.0457269630432129,0.455153617303114
RAC1P3,0.000815062048734912,0,0.00676314473918428,0,0,0
NAA16,0.269941005384721,0.257710975545053,0.337921123257244,0.318244034105593,0.176083529472351,0.0900146671243616
RNU6-57P,0,0,0,0,0,0
TUBBP2,0.00623218846589495,0.000553466122155385,0.00150768662725051,0.0103565642425606,0.00705967307090759,0
OR7E36P,0.026266416510319,0,0,0,0,0
OR7E155P,0.00375234521575985,0,0,0,0,0
OR7E37P,0,0.00138792505204719,0,0,0,0
RGCC,2.62728220405892,0.00423465120056121,0.119913065031212,0.570190025610967,0.20259384059906,0.246841636687719
VWA8,0.230846305009446,0.611694874428988,0.253048708178342,0.3183287758011,0.269319192767143,0.25116770331924
MIR5006,0,0,0,0,0,0
RN7SL515P,0,0.00138792505204719,0,0,0,0
RNU6-74P,0,0,0,0,0,0
KARSP1,0,0.00277585010409438,0.00918273645546373,0,0,0
VWA8-AS1,0,0.0196808409972128,0.0346600556176556,0,0,0
RPS28P8,0,0,0,0,0,0
DGKH,0.849349906696374,0.299601774619819,0.20610807092195,1.15253760974418,0.313816784858704,0.364789293562943
MAPK6P3,0.0075046904315197,0.00102381828673427,0,0,0,0
CHCHD2P11,0,0.00138792505204719,0.0183654729109275,0.0900900900900901,0,0
FHP1,0.000373444235123568,0.0293438681891856,0.0367309458218549,0,0,0
AKAP11,0.740715549111115,0.610454075581328,0.492959529418016,0.769054613671861,0.758812490623444,0.417505483369569
LINC02341,0,0.00368532370065005,0.00600043604196596,0,0,0
FABP3P2,0,0,0,0,0,0
TNFSF11,0,0.000651039173833038,0.0288485678321621,0,0,0
FAM216B,0,0,0.00326677371428799,0,0,0.086890645929285
LINC01050,0,0,0,0,0,0
LINC00428,0,0,0,0,0,0
EPSTI1,0.488955308832438,0.294392064265457,1.03417742870837,0,0,0.126842112154574
ZDHHC4P1,0,0.00138792505204719,0,0,0,0
DNAJC15,0.935503309584916,1.00993320546905,0.934593036079812,0.695717492619076,0.692037799343467,0.707059421752756
LINC00400,0,0.0138792505204719,0.0459136822773186,0,0,0
ENOX1,0.00202689674345682,0.572845155195095,0.314040628455997,0,0.0128408298492432,0
RPL36P19,0,0.00138792505204719,0.00918273645546373,0,0,0
ENOX1-AS2,0.000303986841921064,0,0.00918273645546373,0,0,0
ENOX1-AS1,0,0.00552180711797837,0.00918273645546373,0,0,0.00562832001093272
CCDC122,0.133943525964558,0.602210225982851,0.660884694072279,0.0604010766690916,0.0804811897277832,0.0810635927561167
LACC1,0.197163135143203,0.250107132847176,0.204005014852606,0.0938652141674145,0.0462133855819702,0.571884959533408
LINC00284,0.00375234521575985,0.00801697205041201,0,0,0,0
DGKZP1,0.00107468293934334,0.00277585010409438,0.00824813124671565,0,0.00703020334243774,0
LINC00390,0,0,0.00211167642017151,0,0,0
SMIM2-AS1,0.0719326635686363,0.21760845106563,0.121600516024153,0.0449938817067189,0.04,0.095380737974837
SMIM2,0,0.00548242268506063,0,0,0.04,0
SMIM2-IT1,0,0,0,0,0,0
MIR8079,0,0,0,0,0,0
SERP2,0.0811802331770562,0.893379578128778,0.57360718729739,0.712851401921865,0.43210638999939,0.456013337985889
TUSC8,0,0.00623754670767218,0.0716110471194769,0,0,0
TSC22D1,1.91151402347256,1.54276689901317,0.84459281821553,2.24905940427168,1.24145996341109,0.353595314799128
TSC22D1-AS1,0.0533459157925833,0.0621554428963592,0.0514768231779857,0.0859402321480416,0.0773687334060669,0.135135135135135
SMARCE1P5,0.0233707989302183,0.0285030293379866,0.0356499937502368,0.0466756046086818,0.0133161504268646,0
LINC00407,0.000374309542478808,0.00277585010409438,0.00918273645546373,0,0,0
LINC00330,0.00375234521575985,0.00121270417339846,0.00918273645546373,0,0,0
NUFIP1,0.255635287809775,0.502218546447946,0.800128716629946,0.0725124435381846,0.252542314529419,0.185434934255239
GPALPP1,0.478678389100138,0.545052822819917,0.663381987667828,0.63632483579017,0.43171581491828,0.111388256219593
RN7SL49P,0.0112570356472795,0.00911403565999123,0.00834176297358573,0,0,0
